dep;pro;can;ciu;area;zona;v00;v01;v02;v03;v04;v05;v06;v07;v081;v082;v083;v09;v10;v11;v12;v14;v15;v18h;v18m;i10v;i13v;v011;claviv;v18t;urb;folio;totpob;tothom;totmuj
9;96;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;21;0;1;0;0;2;1155214;;;
9;96;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;22;0;1;0;0;2;1155215;;;
9;96;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;23;0;1;0;0;2;1155216;;;
9;96;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;24;0;1;0;0;2;1155217;;;
9;96;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;25;0;1;0;0;2;1155218;;;
9;96;2;0;2;0;0;27;8;8;8;8;8;8;8;8;8;8;888;888;8;8;8;2;4;26;99;2;0;6;2;1155219;6;2;4
9;96;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;1;0;1;0;0;2;1155220;;;
9;96;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;5;4;2;11;1;10;9;2;1155221;9;5;4
9;96;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;5;3;1;0;3;11;1;10;1;2;1155222;1;1;0
9;96;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;3;3;4;11;1;10;6;2;1155223;6;3;3
9;96;2;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;5;0;1;0;0;2;1155224;;;
9;96;2;0;2;0;0;14;1;2;4;6;4;5;3;4;3;2;1;0;1;5;3;1;2;6;11;1;9;3;2;1155225;3;1;2
9;96;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;5;3;2;0;7;11;1;10;2;2;1155226;2;2;0
9;96;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;7;3;8;11;1;10;10;2;1155227;10;7;3
9;96;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;3;3;9;11;1;10;6;2;1155228;6;3;3
9;96;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;3;3;10;11;1;10;6;2;1155229;6;3;3
9;96;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;5;3;2;3;11;11;1;10;5;2;1155230;5;2;3
9;96;2;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;4;1;12;11;1;10;5;2;1155231;5;4;1
9;96;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;4;5;13;11;1;10;9;2;1155232;9;4;5
9;96;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;3;2;1;1;3;3;6;14;11;1;10;9;2;1155233;9;3;6
9;96;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;3;2;1;1;3;3;4;15;11;1;10;7;2;1155234;7;3;4
9;96;2;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;5;3;2;1;16;11;1;10;3;2;1155235;3;2;1
9;96;3;0;2;0;0;14;1;6;4;4;4;5;1;2;3;2;4;1;1;5;3;5;2;1;11;1;5;7;2;1155236;7;5;2
9;96;3;0;2;0;0;14;1;6;4;4;4;5;3;4;3;2;3;1;2;5;3;4;2;2;11;1;5;6;2;1155237;6;4;2
9;96;3;0;2;0;0;14;1;1;4;5;4;5;1;2;3;2;3;1;1;5;3;2;2;3;11;1;9;4;2;1155238;4;2;2
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;2;2;4;11;1;10;4;2;1155239;4;2;2
9;96;3;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;5;0;1;0;0;2;1155240;;;
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;3;2;2;5;3;2;5;6;21;1;10;7;2;1155241;7;2;5
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;3;2;2;5;3;3;1;6;22;1;10;4;2;1155242;4;3;1
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;1;4;7;11;1;10;5;2;1155243;5;1;4
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;3;2;1;1;3;6;7;8;11;1;10;13;2;1155244;13;6;7
9;96;3;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;9;0;1;0;0;2;1155245;;;
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;3;2;1;5;3;3;4;10;11;1;10;7;2;1155246;7;3;4
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;4;4;11;11;1;10;8;2;1155247;8;4;4
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;1;3;1;4;12;11;1;10;5;2;1155248;5;1;4
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;5;3;3;2;13;11;1;10;5;2;1155249;5;3;2
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;4;2;14;11;1;10;6;2;1155250;6;4;2
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;1;4;15;11;1;10;5;2;1155251;5;1;4
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;5;3;2;0;16;11;1;10;2;2;1155252;2;2;0
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;5;3;6;3;17;11;1;10;9;2;1155253;9;6;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;5;3;3;0;18;11;1;10;3;2;1155254;3;3;0
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;5;3;1;1;19;11;1;10;2;2;1155255;2;1;1
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;5;3;1;3;20;11;1;10;4;2;1155256;4;1;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;5;3;2;0;21;11;1;10;2;2;1155257;2;2;0
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;1;0;22;11;1;10;1;2;1155258;1;1;0
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;2;2;23;11;1;10;4;2;1155259;4;2;2
9;96;3;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;24;0;1;0;0;2;1155260;;;
9;96;3;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;25;0;1;0;0;2;1155261;;;
9;96;3;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;26;0;1;0;0;2;1155262;;;
9;96;3;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;27;0;1;0;0;2;1155263;;;
9;96;3;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;28;0;1;0;0;2;1155264;;;
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;1;3;5;3;29;11;1;10;8;2;1155265;8;5;3
9;96;3;0;2;0;0;88;8;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;0;0;0;0;0;2;1155266;;;
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;0;0;1;0;0;2;1155267;;;
9;96;3;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;1;0;1;0;0;2;1155268;;;
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;5;3;1;0;2;11;1;10;1;2;1155269;1;1;0
9;96;3;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;3;0;1;0;0;2;1155270;;;
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;4;0;1;0;0;2;1155271;;;
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;5;0;1;0;0;2;1155272;;;
9;96;3;0;2;0;0;14;1;6;4;6;4;5;2;3;3;2;3;1;1;1;3;3;3;1;11;1;10;6;2;1155273;6;3;3
9;96;3;0;2;0;0;14;1;6;4;6;4;5;2;3;3;2;2;1;1;5;3;1;3;2;11;1;10;4;2;1155274;4;1;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;5;3;3;11;1;10;8;2;1155275;8;5;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;1;3;4;3;4;21;1;10;7;2;1155276;7;4;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;5;3;2;1;4;22;1;10;3;2;1155277;3;2;1
9;96;3;0;2;0;0;14;1;6;4;1;4;5;3;4;3;2;1;0;2;5;3;1;0;5;11;1;5;1;2;1155278;1;1;0
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;5;3;2;3;6;11;1;10;5;2;1155279;5;2;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;1;3;4;3;7;11;1;10;7;2;1155280;7;4;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;3;3;8;11;1;10;6;2;1155281;6;3;3
9;96;3;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;9;0;1;0;0;2;1155282;;;
9;96;3;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;7;2;10;11;1;10;9;2;1155283;9;7;2
9;96;3;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;2;0;11;11;1;10;2;2;1155284;2;2;0
9;96;3;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;1;1;3;1;1;12;11;1;10;2;2;1155285;2;1;1
9;96;3;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;4;1;1;1;3;7;2;13;11;1;10;9;2;1155286;9;7;2
9;96;3;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;2;1;1;5;3;7;2;14;11;1;10;9;2;1155287;9;7;2
9;96;3;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;2;1;1;5;3;4;5;15;11;1;10;9;2;1155288;9;4;5
9;96;3;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;2;1;1;5;3;2;5;16;11;1;10;7;2;1155289;7;2;5
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;3;3;17;11;1;10;6;2;1155290;6;3;3
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;0;0;1;0;0;2;1155291;;;
9;96;3;0;2;0;0;15;1;1;4;5;4;5;3;4;3;2;3;2;1;5;3;6;3;1;11;1;9;9;2;1155292;9;6;3
9;96;3;0;2;0;0;14;1;7;4;6;4;5;3;4;3;2;2;1;2;5;3;3;4;2;11;1;10;7;2;1155293;7;3;4
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;5;3;1;1;3;11;1;10;2;2;1155294;2;1;1
9;96;3;0;2;0;0;14;1;7;4;5;4;5;3;4;3;2;1;0;1;5;3;4;3;4;11;1;10;7;2;1155295;7;4;3
9;96;3;0;2;0;0;14;1;7;4;6;4;3;3;4;3;2;1;0;1;5;3;5;3;5;11;1;10;8;2;1155296;8;5;3
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;6;0;1;0;0;2;1155297;;;
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;7;0;1;0;0;2;1155298;;;
9;96;3;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;8;0;1;0;0;2;1155299;;;
9;96;3;0;2;0;0;14;2;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;9;0;1;0;0;2;1155300;;;
9;96;3;0;2;0;0;14;1;7;4;5;4;5;1;3;3;2;5;4;1;1;3;3;6;10;11;1;10;9;2;1155301;9;3;6
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;11;0;1;0;0;2;1155302;;;
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;12;0;1;0;0;2;1155303;;;
9;96;3;0;2;0;0;14;1;7;4;5;4;5;3;4;3;2;2;1;1;1;3;7;2;13;11;1;10;9;2;1155304;9;7;2
9;96;3;0;2;0;0;11;1;5;1;1;4;5;1;3;3;2;7;4;1;1;3;5;7;1;11;1;4;12;2;1155305;12;5;7
9;96;3;0;2;0;0;14;1;6;4;6;4;5;1;3;3;2;1;0;2;5;3;1;3;2;21;1;10;4;2;1155306;4;1;3
9;96;3;0;2;0;0;14;1;6;4;6;4;5;1;3;3;2;1;0;2;5;3;3;2;2;22;1;10;5;2;1155307;5;3;2
9;96;3;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;2;1;2;5;3;1;0;3;11;1;10;1;2;1155308;1;1;0
9;96;3;0;2;0;0;14;1;7;4;5;4;5;3;4;3;2;3;2;2;1;3;11;7;4;11;1;10;18;2;1155309;18;11;7
9;96;3;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;2;1;3;2;2;5;11;1;10;4;2;1155310;4;2;2
9;96;3;0;2;0;0;14;1;5;4;1;4;5;1;3;3;2;2;1;2;5;3;2;2;6;11;1;5;4;2;1155311;4;2;2
9;96;3;0;2;0;0;14;1;6;4;6;4;5;1;3;3;2;2;1;1;1;3;2;3;7;11;1;10;5;2;1155312;5;2;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;2;3;3;2;1;0;2;1;3;2;1;8;11;1;10;3;2;1155313;3;2;1
9;96;3;0;2;0;0;14;1;6;4;5;4;5;2;3;3;2;1;0;2;5;3;2;3;9;11;1;10;5;2;1155314;5;2;3
9;96;3;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;3;4;6;10;11;1;10;10;2;1155315;10;4;6
9;96;3;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;3;4;3;11;11;1;10;7;2;1155316;7;4;3
9;96;3;0;2;0;0;14;1;5;4;5;4;5;3;4;3;2;3;1;2;5;3;1;1;12;11;1;10;2;2;1155317;2;1;1
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;13;0;1;0;0;2;1155318;;;
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;14;0;1;0;0;2;1155319;;;
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;15;0;1;0;0;2;1155320;;;
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;16;0;1;0;0;2;1155321;;;
9;96;3;0;2;0;0;27;8;8;8;8;8;8;8;8;8;8;888;888;8;8;8;6;2;17;99;2;0;8;2;1155322;8;6;2
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;18;0;1;0;0;2;1155323;;;
9;96;3;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;1;1;3;3;3;19;11;1;10;6;2;1155324;6;3;3
9;96;3;0;2;0;0;14;1;7;4;5;4;5;3;4;3;2;1;0;2;5;3;3;2;20;11;1;10;5;2;1155325;5;3;2
9;96;3;0;2;0;0;14;1;7;4;5;4;5;3;4;3;2;1;0;2;5;3;1;4;21;11;1;10;5;2;1155326;5;1;4
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;22;0;1;0;0;2;1155327;;;
9;96;3;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;3;2;0;23;11;1;10;2;2;1155328;2;2;0
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;3;1;1;5;3;4;5;1;11;1;10;9;2;1155329;9;4;5
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;2;5;3;3;1;2;11;1;10;4;2;1155330;4;3;1
9;96;3;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;2;1;1;5;3;2;3;3;11;1;10;5;2;1155331;5;2;3
9;96;3;0;2;0;0;14;1;1;4;5;4;5;1;3;3;2;3;2;1;1;3;7;2;4;11;1;9;9;2;1155332;9;7;2
9;96;3;0;2;0;0;14;1;1;4;5;4;5;1;4;3;2;3;2;1;5;3;4;3;5;11;1;9;7;2;1155333;7;4;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;5;3;4;5;6;11;1;10;9;2;1155334;9;4;5
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;5;3;2;3;7;11;1;10;5;2;1155335;5;2;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;2;2;8;11;1;10;4;2;1155336;4;2;2
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;1;0;9;11;1;10;1;2;1155337;1;1;0
9;96;3;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;2;1;1;5;3;4;1;10;11;1;10;5;2;1155338;5;4;1
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;3;1;1;5;3;5;3;11;11;1;10;8;2;1155339;8;5;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;5;3;3;2;12;11;1;10;5;2;1155340;5;3;2
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;5;3;2;1;13;11;1;10;3;2;1155341;3;2;1
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;5;3;1;0;14;11;1;10;1;2;1155342;1;1;0
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;2;1;15;11;1;10;3;2;1155343;3;2;1
9;96;3;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;2;1;1;5;3;2;3;16;11;1;10;5;2;1155344;5;2;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;5;3;3;1;17;11;1;10;4;2;1155345;4;3;1
9;96;3;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;2;1;1;5;3;4;4;18;11;1;10;8;2;1155346;8;4;4
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;5;3;1;3;19;11;1;10;4;2;1155347;4;1;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;4;2;20;11;1;10;6;2;1155348;6;4;2
9;96;3;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;1;0;1;5;3;3;1;21;11;1;10;4;2;1155349;4;3;1
9;96;3;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;1;0;1;5;3;1;1;22;11;1;10;2;2;1155350;2;1;1
9;96;3;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;2;1;1;5;3;3;2;23;11;1;10;5;2;1155351;5;3;2
9;96;3;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;1;0;2;5;3;1;0;24;11;1;10;1;2;1155352;1;1;0
9;96;3;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;1;0;2;5;3;2;1;25;11;1;10;3;2;1155353;3;2;1
9;96;3;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;1;0;1;5;3;3;2;26;11;1;10;5;2;1155354;5;3;2
9;96;3;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;2;1;1;5;3;1;1;27;11;1;10;2;2;1155355;2;1;1
9;96;3;0;2;0;0;14;1;6;4;5;4;3;1;3;3;2;3;2;1;1;3;3;6;28;11;1;10;9;2;1155356;9;3;6
9;96;3;0;2;0;0;14;1;6;4;6;4;3;3;4;3;2;2;1;1;1;3;1;2;29;11;1;10;3;2;1155357;3;1;2
9;96;3;0;2;0;0;14;1;6;4;5;4;5;1;3;3;2;3;2;1;5;3;2;1;30;11;1;10;3;2;1155358;3;2;1
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;31;0;1;0;0;2;1155359;;;
9;96;3;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;1;0;1;5;3;6;5;32;11;1;10;11;2;1155360;11;6;5
9;96;3;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;1;0;1;1;3;2;2;33;11;1;10;4;2;1155361;4;2;2
9;96;3;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;1;0;1;5;3;7;3;34;11;1;10;10;2;1155362;10;7;3
9;96;3;0;2;0;0;14;1;6;4;5;4;3;1;3;3;2;2;1;1;5;3;2;6;35;11;1;10;8;2;1155363;8;2;6
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;3;2;2;5;3;6;5;36;11;1;10;11;2;1155364;11;6;5
9;96;3;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;2;1;1;5;3;2;1;37;11;1;10;3;2;1155365;3;2;1
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;1;3;1;3;38;11;1;10;4;2;1155366;4;1;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;3;3;39;11;1;10;6;2;1155367;6;3;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;3;2;1;1;3;5;2;40;11;1;10;7;2;1155368;7;5;2
9;96;3;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;2;1;1;1;3;2;3;41;11;1;10;5;2;1155369;5;2;3
9;96;3;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;2;1;1;5;3;2;3;42;11;1;10;5;2;1155370;5;2;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;4;2;1;1;3;3;4;43;11;1;10;7;2;1155371;7;3;4
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;2;3;44;11;1;10;5;2;1155372;5;2;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;1;2;45;11;1;10;3;2;1155373;3;1;2
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;2;2;46;11;1;10;4;2;1155374;4;2;2
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;47;0;1;0;0;2;1155375;;;
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;48;0;1;0;0;2;1155376;;;
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;2;3;49;11;1;10;5;2;1155377;5;2;3
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;50;0;1;0;0;2;1155378;;;
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;3;3;51;11;1;10;6;2;1155379;6;3;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;3;6;52;11;1;10;9;2;1155380;9;3;6
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;5;3;3;5;53;11;1;10;8;2;1155381;8;3;5
9;96;3;0;2;0;0;88;8;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;0;0;0;0;0;2;1155382;;;
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;0;0;1;0;0;2;1155383;;;
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;3;2;1;1;3;7;2;1;11;1;10;9;2;1155384;9;7;2
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;5;3;2;1;2;11;1;10;3;2;1155385;3;2;1
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;3;2;3;11;1;10;5;2;1155386;5;3;2
9;96;3;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;1;0;1;5;3;1;3;4;11;1;10;4;2;1155387;4;1;3
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;2;2;5;11;1;10;4;2;1155388;4;2;2
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;6;1;6;11;1;10;7;2;1155389;7;6;1
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;5;3;1;1;7;11;1;10;2;2;1155390;2;1;1
9;96;3;0;2;0;0;14;1;6;4;6;4;5;3;4;3;2;2;1;2;5;3;4;0;8;11;1;10;4;2;1155391;4;4;0
9;96;3;0;2;0;0;14;1;6;4;6;4;5;3;4;3;1;2;1;1;5;3;4;1;9;11;1;10;5;2;1155392;5;4;1
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;1;5;3;5;2;10;11;1;10;7;2;1155393;7;5;2
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;5;4;11;11;1;10;9;2;1155394;9;5;4
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;4;1;12;11;1;10;5;2;1155395;5;4;1
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;5;3;2;5;13;11;1;10;7;2;1155396;7;2;5
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;1;0;2;5;3;2;0;14;11;1;10;2;2;1155397;2;2;0
9;96;3;0;2;0;0;14;1;6;4;5;4;5;1;3;1;2;2;1;1;5;3;1;1;15;11;1;10;2;2;1155398;2;1;1
9;96;3;0;2;0;0;14;1;6;4;5;4;5;3;4;3;2;2;1;1;1;3;6;3;16;11;1;10;9;2;1155399;9;6;3
9;96;3;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;2;1;1;1;2;2;4;17;11;1;10;6;2;1155400;6;2;4
9;96;3;0;2;0;0;14;1;6;4;5;4;3;3;4;3;2;2;1;1;1;3;5;3;18;11;1;10;8;2;1155401;8;5;3
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;19;0;1;0;0;2;1155402;;;
9;96;3;0;2;0;0;14;1;6;4;1;4;3;1;3;3;2;3;2;1;1;3;4;4;1;11;1;5;8;2;1155403;8;4;4
9;96;3;0;2;0;0;14;1;6;4;4;4;3;1;3;3;2;2;1;2;5;3;3;1;2;11;1;5;4;2;1155404;4;3;1
9;96;3;0;2;0;0;14;1;6;4;6;4;3;1;3;3;2;1;0;1;5;3;2;1;3;11;1;10;3;2;1155405;3;2;1
9;96;3;0;2;0;0;14;3;8;8;8;8;8;8;8;8;8;888;888;8;8;8;0;0;0;0;1;0;0;2;1155406;;;
9;96;3;0;2;0;0;14;1;6;4;6;4;5;1;3;3;2;4;1;1;1;3;15;10;1;11;1;10;25;2;1155407;25;15;10
