idep;ipro;isec;i03;i04;i05;i06;i07;i08;i09;i10;i13;typ;i12;i122;v01;v02;v03;v04;v05;v06;v07;v08;v081;v082;v09;v10;v11;v12;v13;v14;v15a;v15b;v15c;v15d;v15e;v15f;v15g;v15h;v15i;v16a;v16b;v16c;v16d;v16e;v17;v171a;v171b1;v171b2;v171b3;v171b4;v171b5;v172a;v172b1;v172b2;v172b3;v172b4;v172b5;v18h;v18m;v18t;otro1;v20;v21;v22;otro2;nbi;urba;vparti
9;2;1;3;508;0;0;2;2;0;8;8;1;511;0;6;1;5;5;1;4;3;2;2;3;1;4;3;1;5;1;0;0;0;3;0;0;0;0;0;0;3;0;0;0;2;;;;;;;;;;;;;1;2;3;"056";4;11;5;" ";1088;2;1
9;2;1;3;508;0;0;2;2;0;9;9;1;510;0;6;1;5;5;1;4;3;2;1;3;2;2;1;1;5;1;0;0;0;7;0;0;0;0;0;0;7;0;0;0;2;;;;;;;;;;;;;6;1;7;"056";4;11;5;" ";1314;2;1
9;2;1;3;508;0;0;2;2;0;10;10;1;510;9;6;1;5;5;1;4;3;2;1;3;1;2;2;1;5;5;0;0;0;5;0;0;0;0;0;0;5;0;0;0;2;;;;;;;;;;;;;3;2;5;"056";4;11;5;" ";1240;2;1
9;2;1;3;508;0;0;2;2;0;11;11;1;510;9;6;1;5;5;1;4;3;2;1;3;1;2;1;1;1;5;0;0;0;7;0;0;0;0;0;0;7;0;0;0;2;;;;;;;;;;;;;4;3;7;"056";4;11;5;" ";1309;2;1
9;2;1;3;508;0;0;2;2;0;12;12;1;510;0;6;1;5;5;1;4;3;2;1;3;1;4;4;1;5;1;0;0;0;9;0;0;0;0;0;0;9;0;0;0;2;;;;;;;;;;;;;5;4;9;"056";4;11;5;" ";1234;2;1
9;2;1;3;508;0;0;2;2;0;13;13;1;510;9;6;1;5;5;1;4;3;2;1;3;1;3;1;1;5;5;0;0;0;9;0;0;0;0;0;0;9;0;0;0;2;;;;;;;;;;;;;8;1;9;"056";4;11;5;" ";1176;2;1
9;2;1;3;508;0;0;2;2;0;14;14;1;510;0;6;1;5;5;1;4;3;2;1;3;1;3;2;1;5;5;0;0;0;9;0;0;0;0;0;0;9;0;0;0;2;;;;;;;;;;;;;9;0;9;"056";4;11;5;" ";1247;2;1
9;2;1;3;508;0;0;2;2;0;15;15;1;510;9;6;1;5;5;1;4;3;2;1;3;1;3;2;1;5;5;0;0;0;9;0;0;0;0;0;0;9;0;0;0;2;;;;;;;;;;;;;6;3;9;"056";4;11;5;" ";1221;2;1
9;2;1;3;508;0;0;2;2;0;16;16;1;510;9;6;1;5;5;1;4;3;2;1;3;2;2;1;1;5;1;0;0;0;9;0;0;0;0;0;0;5;4;0;0;2;;;;;;;;;;;;;6;3;9;"056";4;11;5;" ";1318;2;1
9;2;1;3;508;0;0;2;2;0;17;17;1;510;0;6;1;5;5;1;3;3;2;1;3;1;2;1;1;5;5;0;0;0;9;0;0;0;0;0;0;9;0;0;0;2;;;;;;;;;;;;;8;1;9;"056";4;11;5;" ";1252;2;1
9;2;1;3;508;0;0;2;2;0;18;18;1;510;9;6;1;5;5;1;4;3;2;1;3;1;2;2;1;5;1;0;0;0;9;0;0;0;0;0;0;9;0;0;0;2;;;;;;;;;;;;;6;3;9;"056";4;11;5;" ";1209;2;1
9;2;1;3;508;0;0;2;2;0;19;19;1;510;9;6;1;5;5;1;4;3;2;1;3;1;2;1;1;5;1;0;0;0;5;0;0;0;0;0;0;5;0;0;0;2;;;;;;;;;;;;;3;2;5;"056";4;11;5;" ";1208;2;1
9;2;1;3;508;0;0;2;2;0;20;20;1;511;0;1;1;5;5;1;4;3;2;1;3;1;1;1;1;5;1;0;0;0;6;0;0;0;0;0;0;6;0;0;0;2;;;;;;;;;;;;;6;0;6;"056";4;11;5;" ";1206;2;1
9;2;1;3;508;0;0;2;2;0;21;21;1;998;9;6;1;5;1;1;3;3;2;1;3;1;4;2;1;5;5;0;0;0;8;0;0;0;0;0;0;8;0;0;0;2;;;;;;;;;;;;;8;0;8;"056";4;4;5;" ";1191;2;1
9;2;1;3;508;0;0;2;2;0;22;22;1;998;9;6;1;5;1;1;3;3;2;1;3;1;4;4;1;5;5;0;0;0;6;0;0;0;0;0;0;6;0;0;0;2;;;;;;;;;;;;;5;1;6;"056";4;4;5;" ";1124;2;1
9;2;1;3;508;0;0;2;2;0;23;23;1;510;9;6;1;5;5;1;3;3;2;1;3;2;2;1;1;5;5;0;0;0;9;0;0;0;0;0;0;9;0;0;0;2;;;;;;;;;;;;;5;4;9;"056";4;11;5;" ";1282;2;1
9;2;1;3;508;0;0;2;2;0;24;24;1;998;9;6;1;5;1;1;3;3;2;1;3;1;3;3;1;5;1;0;0;0;9;0;0;0;0;0;0;9;0;0;0;2;;;;;;;;;;;;;7;2;9;"056";4;4;5;" ";1153;2;1
9;2;1;3;508;0;0;2;2;0;25;25;1;998;7;6;1;5;1;1;3;1;2;1;3;1;6;6;1;5;1;0;0;0;7;0;0;0;0;0;0;7;0;0;0;2;;;;;;;;;;;;;6;1;7;"056";4;4;5;" ";1102;2;1
9;2;1;3;508;0;0;2;2;0;26;26;1;510;9;6;1;5;5;1;4;3;2;1;3;2;2;1;1;1;1;0;0;0;6;0;0;0;0;0;0;6;0;0;0;2;;;;;;;;;;;;;4;2;6;"056";4;11;5;" ";1292;2;1
9;2;1;3;508;0;0;2;2;0;27;27;1;511;0;4;1;6;4;5;4;3;3;;;2;2;1;1;1;1;0;0;0;8;0;0;0;0;0;0;8;0;0;0;2;;;;;;;;;;;;;6;2;8;"056";4;10;5;" ";1608;2;1
9;2;1;3;508;0;0;2;2;0;28;28;1;511;0;4;1;6;4;5;4;3;3;;;2;2;1;1;1;1;0;0;0;5;0;0;0;0;0;0;5;0;0;0;2;;;;;;;;;;;;;3;2;5;"056";4;10;5;" ";1322;2;1
9;2;1;3;508;0;0;2;2;0;29;29;1;511;0;4;1;7;4;5;4;3;2;1;3;2;2;1;1;1;1;0;0;0;12;0;0;0;0;1;0;12;0;0;1;2;;;;;;;;;;;;;5;8;13;"056";3;10;5;" ";1432;2;1
9;2;1;3;508;0;0;2;2;0;30;30;1;511;0;4;1;7;4;5;4;3;3;;;2;2;1;1;1;1;0;0;0;3;0;0;0;0;0;0;0;3;0;0;2;;;;;;;;;;;;;1;2;3;"056";2;10;5;" ";1372;2;1
9;2;1;3;508;0;0;2;2;0;31;31;1;511;0;4;1;7;4;5;4;3;3;;;2;2;1;1;1;5;0;0;0;2;0;0;0;0;0;0;2;0;0;0;2;;;;;;;;;;;;;1;1;2;"056";4;10;5;" ";1565;2;1
9;2;1;3;508;0;0;2;2;0;32;32;1;511;0;1;1;5;5;1;4;3;2;1;3;1;2;1;1;5;1;0;0;0;5;0;0;0;0;0;0;3;2;0;0;2;;;;;;;;;;;;;3;2;5;"056";4;11;5;" ";1121;2;1
9;2;1;3;508;0;0;2;2;0;33;33;1;511;7;4;1;7;4;5;4;3;3;;;2;2;1;1;1;2;0;0;0;8;0;0;0;0;0;0;0;8;0;0;2;;;;;;;;;;;;;4;4;8;"056";4;10;5;" ";1490;2;1
9;2;1;3;508;0;0;2;2;0;34;34;1;998;0;4;1;7;4;5;4;3;3;;;2;2;1;1;1;1;0;0;0;7;0;0;0;0;0;0;7;0;0;0;2;;;;;;;;;;;;;4;3;7;"056";3;10;5;" ";1607;2;1
9;2;1;3;508;0;0;2;2;0;35;35;1;998;0;4;1;7;4;5;4;3;3;;;2;2;2;2;1;1;0;0;0;0;0;0;0;0;4;0;0;0;0;4;2;;;;;;;;;;;;;3;1;4;"056";4;10;5;" ";10000;2;1
9;2;1;3;508;0;0;2;2;0;36;36;1;998;0;4;1;7;4;5;4;3;3;;;2;3;1;1;1;1;0;0;0;4;0;0;0;0;0;0;4;0;0;0;2;;;;;;;;;;;;;2;2;4;"056";2;10;5;" ";1426;2;1
9;2;1;3;508;0;0;2;2;0;37;37;1;998;0;4;1;7;4;5;4;3;3;;;2;2;1;1;1;1;0;0;0;3;0;0;0;0;0;0;3;0;0;0;2;;;;;;;;;;;;;1;2;3;"056";2;10;5;" ";1463;2;1
9;2;1;3;508;0;0;2;2;0;38;38;1;998;0;4;1;6;4;5;4;3;3;;;2;2;1;1;1;1;0;0;0;5;0;0;0;0;0;0;5;0;0;0;2;;;;;;;;;;;;;3;2;5;"056";2;10;5;" ";1556;2;1
9;2;1;3;508;0;0;2;2;0;39;39;1;998;0;4;1;7;4;5;4;3;3;;;2;2;1;1;1;5;0;0;0;5;0;0;0;0;1;0;6;0;0;0;2;;;;;;;;;;;;;2;4;6;"056";2;10;5;" ";1513;2;1
9;2;1;3;508;0;0;2;2;0;40;40;1;508;7;4;1;7;4;5;4;3;3;;;2;2;1;1;1;5;0;0;0;7;0;0;0;0;0;0;7;0;0;0;2;;;;;;;;;;;;;5;2;7;"056";2;10;5;" ";1613;2;1
9;2;1;3;508;0;0;2;2;0;41;41;1;508;7;4;1;6;4;5;4;3;3;;;2;2;1;1;1;5;0;0;0;9;0;0;0;0;0;0;9;0;0;0;2;;;;;;;;;;;;;5;4;9;"056";2;10;5;" ";1645;2;1
9;2;1;3;508;0;0;2;2;0;42;42;1;508;7;4;1;7;4;5;4;3;3;;;2;2;1;1;1;5;0;0;0;4;0;0;0;0;0;0;4;0;0;0;2;;;;;;;;;;;;;2;2;4;"056";2;10;5;" ";1592;2;1
9;2;1;3;508;0;0;2;2;0;43;43;1;508;7;4;1;7;4;5;4;3;3;;;2;2;2;1;1;5;0;0;0;7;0;0;0;0;0;0;7;0;0;0;2;;;;;;;;;;;;;2;5;7;"056";2;10;5;" ";1666;2;1
9;2;1;3;508;0;0;2;2;0;44;44;1;508;7;4;1;7;4;5;4;3;3;;;2;2;1;1;1;5;0;0;0;6;0;0;0;0;0;0;6;0;0;0;2;;;;;;;;;;;;;4;2;6;"056";2;10;5;" ";1603;2;1
9;2;1;3;508;0;0;2;2;0;45;45;1;508;7;4;1;7;4;5;4;3;3;;;2;2;1;1;1;5;0;0;0;7;0;0;0;0;0;0;7;0;0;0;2;;;;;;;;;;;;;4;3;7;"056";2;10;5;" ";1549;2;1
9;2;1;3;508;0;0;2;2;0;46;46;1;508;7;4;1;7;4;5;4;3;2;1;3;2;2;1;1;1;5;0;0;5;0;0;0;0;0;0;0;5;0;0;0;2;;;;;;;;;;;;;4;1;5;"056";2;10;5;" ";1545;2;1
9;2;1;3;508;0;0;2;2;0;47;47;1;508;9;4;1;7;4;5;4;3;3;;;2;1;1;2;1;5;0;0;0;3;0;0;0;0;0;0;0;3;0;0;2;;;;;;;;;;;;;2;1;3;"056";2;10;5;" ";1722;2;1
9;2;1;3;508;0;0;2;2;0;48;48;1;508;9;4;1;7;4;5;4;3;3;;;2;2;1;1;1;5;0;0;0;7;0;0;0;0;0;0;7;0;0;0;2;;;;;;;;;;;;;5;2;7;"056";3;10;5;" ";1555;2;1
9;2;1;3;508;0;0;2;2;0;49;49;1;508;7;4;1;7;4;5;4;3;2;2;3;2;2;1;1;1;5;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;;;;;;;;;;;;;1;0;1;"056";1;10;5;" ";1216;2;1
9;2;1;3;508;0;0;2;2;0;50;50;1;508;7;1;1;1;4;5;4;3;2;1;3;1;3;2;1;1;1;0;0;0;2;0;0;0;0;0;0;2;0;0;0;2;;;;;;;;;;;;;1;1;2;"056";2;9;5;" ";856;2;1
9;2;1;3;508;0;0;2;2;0;51;51;1;508;7;4;1;7;4;5;4;3;2;1;3;2;2;1;1;1;5;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;;;;;;;;;;;;;1;0;1;"056";1;10;5;" ";1433;2;1
9;2;1;3;508;0;0;2;2;0;52;52;1;998;9;4;1;7;4;5;4;3;3;;;2;2;1;1;1;5;0;0;0;8;0;0;0;0;0;0;8;0;0;0;2;;;;;;;;;;;;;5;3;8;"056";2;10;5;" ";1531;2;1
9;2;1;3;508;0;0;2;2;0;53;53;1;508;9;4;1;7;4;5;4;3;2;1;3;2;3;1;1;1;5;0;0;0;5;0;0;0;0;0;0;5;0;0;0;2;;;;;;;;;;;;;3;2;5;"056";3;10;5;" ";1515;2;1
9;2;1;3;508;0;0;2;2;0;54;54;1;998;9;4;1;7;4;5;4;3;2;1;3;2;2;1;1;1;5;0;0;0;5;0;0;0;0;0;0;5;0;0;0;2;;;;;;;;;;;;;4;1;5;"056";4;10;5;" ";1505;2;1
9;2;1;3;508;0;0;2;2;0;55;55;1;998;9;4;1;7;4;5;4;3;2;1;3;2;2;1;1;1;5;0;0;0;8;0;0;0;0;0;0;8;0;0;0;2;;;;;;;;;;;;;5;3;8;"056";3;10;5;" ";1479;2;1
9;2;1;3;508;0;0;2;2;0;56;56;1;998;9;4;1;7;4;5;4;3;2;1;3;2;2;2;1;1;5;0;0;0;7;0;0;0;0;0;0;7;0;0;0;2;;;;;;;;;;;;;2;5;7;"056";4;10;5;" ";1409;2;1
9;2;1;3;509;0;0;2;3;0;1;1;1;512;9;4;1;7;4;5;4;3;3;;;2;3;2;2;1;5;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;;;;;;;;;;;;;1;1;2;"056";2;10;5;" ";10000;2;1
9;2;1;3;509;0;0;2;3;0;2;2;1;512;7;4;1;7;4;5;4;3;3;;;2;2;2;2;1;5;0;0;0;0;0;0;0;0;9;0;0;0;0;9;2;;;;;;;;;;;;;8;1;9;"056";4;10;5;" ";10000;2;1
9;2;1;3;509;0;0;2;3;0;3;3;1;512;7;4;1;5;4;5;4;3;2;1;3;1;1;1;1;1;5;0;0;0;9;0;0;0;0;0;0;9;0;0;0;2;;;;;;;;;;;;;8;1;9;"056";4;10;5;" ";1330;2;1
9;2;1;3;509;0;0;2;3;0;4;4;1;512;9;4;1;5;4;5;4;3;2;1;3;1;1;1;1;1;5;0;0;0;9;0;0;0;0;0;0;9;0;0;0;2;;;;;;;;;;;;;8;1;9;"056";3;10;5;" ";1351;2;1
9;2;1;3;509;0;0;2;3;0;5;5;1;512;0;4;1;5;4;5;4;3;3;;;1;1;1;2;1;5;0;0;0;0;0;0;0;0;9;0;0;0;0;9;2;;;;;;;;;;;;;8;1;9;"056";3;10;5;" ";10000;2;1
9;2;1;3;509;0;0;2;3;0;6;6;1;512;9;12;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;0;9;"056";0;0;5;" ";10000;2;2
9;2;1;3;509;0;0;2;3;0;7;7;1;512;7;12;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;0;9;"056";0;0;5;" ";10000;2;2
9;2;1;3;509;0;0;2;3;0;8;8;1;998;9;4;1;5;4;5;4;3;2;1;3;1;1;1;1;1;5;0;0;0;6;0;0;0;0;0;0;6;0;0;0;2;;;;;;;;;;;;;5;1;6;"056";4;10;5;" ";1415;2;1
9;2;1;3;509;0;0;2;3;0;9;9;1;998;7;4;1;7;4;5;4;3;2;1;3;2;2;1;1;1;5;0;0;0;3;0;0;0;0;0;0;3;0;0;0;2;;;;;;;;;;;;;2;1;3;"056";2;10;5;" ";1335;2;1
9;2;1;3;509;0;0;2;3;0;10;10;1;998;9;4;1;7;4;5;4;3;3;;;2;2;1;1;1;5;0;0;0;2;0;0;0;0;0;0;2;0;0;0;2;;;;;;;;;;;;;1;1;2;"056";2;10;5;" ";1377;2;1
9;2;1;3;509;0;0;2;3;0;11;11;1;512;9;1;1;5;1;5;4;3;2;1;3;2;2;1;1;1;5;0;0;7;0;0;0;0;0;0;0;7;0;0;0;2;;;;;;;;;;;;;4;3;7;"056";4;8;5;" ";1385;2;1
9;2;1;3;509;0;0;2;3;0;12;12;1;512;7;1;1;5;1;1;4;3;2;1;3;2;2;1;1;1;1;0;0;0;8;0;0;0;0;0;0;1;7;0;0;2;;;;;;;;;;;;;2;6;8;"056";2;4;5;" ";1198;2;1
9;2;1;3;509;0;0;2;3;0;13;13;1;512;7;1;1;1;5;4;4;3;2;1;3;1;3;2;1;1;1;0;0;0;7;0;0;0;0;0;0;7;0;0;0;2;;;;;;;;;;;;;7;0;7;"056";4;11;5;" ";1198;2;1
9;2;1;3;509;0;0;2;3;0;14;14;1;512;7;1;1;5;1;5;4;3;2;2;3;2;4;3;1;1;5;0;0;0;8;0;0;0;0;1;0;8;0;0;1;2;;;;;;;;;;;;;5;4;9;"056";3;8;5;" ";1347;2;1
9;2;1;3;509;0;0;2;3;0;15;15;1;512;7;1;1;5;1;5;4;3;3;;;2;2;1;1;1;5;0;0;0;5;0;0;0;0;0;0;5;0;0;0;2;;;;;;;;;;;;;1;4;5;"056";2;8;5;" ";1426;2;1
9;2;1;3;509;0;0;2;3;0;16;16;1;512;7;1;1;6;1;1;4;3;2;1;3;1;5;1;1;5;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;;;;;;;;;;;;;0;1;1;"056";1;4;5;" ";775;2;1
9;2;1;3;509;0;0;2;3;0;17;17;1;998;7;4;1;7;4;5;4;3;3;;;2;3;1;1;1;1;0;0;0;3;0;0;0;0;0;0;3;0;0;0;2;;;;;;;;;;;;;2;1;3;"056";2;10;5;" ";1460;2;1
9;2;1;3;509;0;0;2;3;0;18;18;1;998;9;1;1;5;1;1;4;3;2;1;3;1;4;3;1;5;5;0;0;0;6;0;0;0;0;0;0;6;0;0;0;2;;;;;;;;;;;;;5;1;6;"056";4;4;5;" ";863;2;1
9;2;1;3;509;0;0;2;3;0;19;19;1;998;9;6;1;5;1;1;3;3;2;1;3;1;6;6;1;5;1;0;0;0;6;0;0;0;0;0;0;6;0;0;0;2;;;;;;;;;;;;;2;4;6;"056";4;4;5;" ";1169;2;1
9;2;1;3;509;0;0;2;3;0;20;20;1;512;7;4;1;7;4;5;4;3;2;1;3;2;2;2;1;1;5;0;0;0;9;0;0;0;0;0;0;9;0;0;0;2;;;;;;;;;;;;;5;4;9;"056";2;10;5;" ";1457;2;1
9;2;1;3;509;0;0;2;3;0;21;21;1;512;7;4;1;7;5;5;4;3;2;2;3;2;2;2;1;1;5;0;0;0;9;0;0;0;0;0;0;9;0;0;0;2;;;;;;;;;;;;;4;5;9;"056";3;10;5;" ";1412;2;1
9;2;1;3;509;0;0;2;3;0;22;22;1;512;7;1;1;1;5;4;4;3;2;1;3;1;3;2;1;1;5;0;0;0;8;0;0;0;0;0;0;8;0;0;0;2;;;;;;;;;;;;;3;5;8;"056";4;11;5;" ";1196;2;1
9;2;1;3;509;0;0;2;3;0;23;23;1;512;9;1;1;5;4;1;4;3;2;1;3;1;5;2;1;1;5;0;0;0;7;0;0;0;0;0;0;7;0;0;0;2;;;;;;;;;;;;;7;0;7;"056";4;5;5;" ";1147;2;1
9;2;1;3;509;0;0;2;3;0;24;24;1;512;7;4;1;7;4;5;4;3;3;;;2;3;3;1;1;5;0;0;0;9;0;0;0;0;0;0;9;0;0;0;2;;;;;;;;;;;;;4;5;9;"056";3;10;5;" ";1518;2;1
9;2;1;3;509;0;0;2;3;0;25;25;1;512;7;4;1;7;4;5;4;3;3;;;2;2;1;1;1;1;0;0;0;3;0;0;0;0;0;0;3;0;0;0;2;;;;;;;;;;;;;1;2;3;"056";2;10;5;" ";1370;2;1
9;2;1;3;509;0;0;2;3;0;26;26;1;512;9;4;1;7;4;5;4;3;3;;;2;2;1;1;1;5;0;0;0;8;0;0;0;0;0;0;8;0;0;0;2;;;;;;;;;;;;;4;4;8;"056";3;10;5;" ";1554;2;1
9;2;1;3;509;0;0;2;3;0;27;27;1;512;7;4;1;7;4;5;4;3;2;1;3;1;2;1;1;1;5;0;0;5;0;0;0;0;0;0;0;5;0;0;0;2;;;;;;;;;;;;;2;3;5;"056";2;10;5;" ";1230;2;1
9;2;1;3;509;0;0;2;3;0;28;28;1;512;9;1;1;5;4;1;4;3;2;2;3;2;1;1;1;1;5;0;0;0;4;0;0;0;0;0;0;4;0;0;0;2;;;;;;;;;;;;;3;1;4;"056";2;5;5;" ";1453;2;1
9;2;1;3;509;0;0;2;3;0;29;29;1;512;7;4;1;5;4;5;4;3;2;2;3;2;2;1;1;1;5;0;0;0;3;0;0;0;0;0;0;3;0;0;0;2;;;;;;;;;;;;;2;1;3;"056";2;10;5;" ";1183;2;1
9;2;1;3;509;0;0;2;3;0;30;30;1;512;7;4;1;5;4;5;4;3;2;2;3;2;2;1;1;1;5;0;0;0;6;0;0;0;0;0;0;6;0;0;0;2;;;;;;;;;;;;;5;1;6;"056";2;10;5;" ";1327;2;1
9;2;1;3;509;0;0;2;3;0;31;31;1;512;7;1;1;5;1;1;4;3;3;;;2;3;1;1;1;5;0;0;0;5;0;0;0;0;0;0;5;0;0;0;2;;;;;;;;;;;;;2;3;5;"056";2;4;5;" ";1350;2;1
9;2;1;3;509;0;0;2;3;0;32;32;1;512;9;4;1;6;4;5;4;3;3;;;2;2;1;1;1;5;0;0;0;6;0;0;0;0;0;0;6;0;0;0;2;;;;;;;;;;;;;4;2;6;"056";4;10;5;" ";1610;2;1
9;2;1;3;509;0;0;2;3;0;33;33;1;512;9;4;1;6;4;5;4;3;3;;;2;2;1;1;1;1;0;0;0;2;0;0;0;0;0;0;2;0;0;0;2;;;;;;;;;;;;;1;1;2;"056";2;10;5;" ";1556;2;1
9;2;1;3;509;0;0;2;3;0;34;34;1;512;9;4;1;6;4;5;4;3;3;;;2;2;1;1;1;1;0;0;0;8;0;0;0;0;0;0;8;0;0;0;2;;;;;;;;;;;;;6;2;8;"056";2;10;5;" ";1586;2;1
9;2;1;3;509;0;0;2;3;0;35;35;1;512;7;4;1;7;5;5;4;3;3;;;2;1;1;1;1;1;0;0;0;9;0;0;0;0;0;0;0;9;0;0;2;;;;;;;;;;;;;6;3;9;"056";2;10;5;" ";1560;2;1
9;2;1;3;509;0;0;2;3;0;36;36;1;512;7;4;1;7;4;5;4;3;3;;;2;2;1;1;1;1;0;0;0;7;0;0;0;0;0;0;7;0;0;0;2;;;;;;;;;;;;;5;2;7;"056";2;10;5;" ";1591;2;1
9;2;1;3;509;0;0;2;3;0;37;37;1;512;9;4;1;5;4;5;4;3;2;2;3;1;2;1;2;1;5;0;0;0;7;0;0;0;0;0;0;7;0;0;0;2;;;;;;;;;;;;;4;3;7;"056";4;10;5;" ";1388;2;1
9;2;1;3;509;0;0;2;3;0;38;38;1;512;9;4;1;5;4;5;4;3;2;2;3;2;2;1;1;1;1;0;0;0;5;0;0;0;0;0;0;5;0;0;0;2;;;;;;;;;;;;;4;1;5;"056";2;10;5;" ";1364;2;1
9;2;1;3;509;0;0;2;3;0;39;39;1;509;9;4;1;7;4;5;4;3;3;;;2;2;1;1;1;1;0;0;0;8;0;0;0;0;1;0;8;0;0;1;2;;;;;;;;;;;;;6;3;9;"056";3;10;5;" ";1559;2;1
9;2;1;3;509;0;0;2;3;0;40;40;1;509;7;4;1;7;4;5;4;3;3;;;2;3;1;1;1;1;0;0;0;7;0;0;0;0;0;0;5;2;0;0;2;;;;;;;;;;;;;5;2;7;"056";2;10;5;" ";1526;2;1
9;2;1;3;509;0;0;2;3;0;41;41;1;509;7;4;1;7;4;5;4;3;2;1;3;2;2;1;1;1;5;0;0;0;6;0;0;0;0;0;0;6;0;0;0;2;;;;;;;;;;;;;4;2;6;"056";4;10;5;" ";1297;2;1
9;2;1;3;509;0;0;2;3;0;42;42;1;509;7;4;1;7;4;5;4;3;3;;;2;2;1;1;1;1;0;0;0;7;0;0;0;0;0;0;0;7;0;0;2;;;;;;;;;;;;;4;3;7;"056";3;10;5;" ";1494;2;1
9;2;1;3;509;0;0;2;3;0;43;43;1;509;7;1;1;1;4;5;4;3;2;1;3;2;4;2;1;1;5;0;0;0;8;0;0;0;0;0;0;8;0;0;0;2;;;;;;;;;;;;;4;4;8;"056";4;9;5;" ";1323;2;1
9;2;1;3;509;0;0;2;3;0;44;44;1;509;7;4;1;7;4;5;4;3;3;;;2;2;1;1;1;1;0;0;0;7;0;0;0;0;0;0;7;0;0;0;2;;;;;;;;;;;;;5;2;7;"056";3;10;5;" ";1489;2;1
9;2;1;3;509;0;0;2;3;0;45;45;1;998;9;6;1;5;4;5;4;3;3;;;2;2;1;1;1;1;0;0;0;8;0;0;0;0;0;0;0;8;0;0;2;;;;;;;;;;;;;5;3;8;"056";3;10;5;" ";1431;2;1
9;2;1;3;509;0;0;2;3;0;46;46;1;998;0;4;1;7;4;5;4;3;3;;;2;2;1;1;1;1;0;0;0;4;0;0;0;0;1;0;0;4;0;1;2;;;;;;;;;;;;;2;3;5;"056";2;10;5;" ";1651;2;1
9;2;1;3;509;0;0;2;3;0;47;47;1;998;0;4;1;7;4;5;4;3;3;;;2;2;1;1;1;1;0;0;0;7;0;0;0;0;0;0;7;0;0;0;2;;;;;;;;;;;;;3;4;7;"056";2;10;5;" ";1483;2;1
9;2;1;3;509;0;0;2;3;0;48;48;1;509;7;4;1;7;5;6;4;3;3;;;2;2;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;;;;;;;;;;;;;1;0;1;"056";1;10;5;" ";1591;2;1
9;2;1;3;509;0;0;2;3;0;49;49;1;509;2;4;1;6;5;6;4;3;3;;;2;2;1;1;1;1;0;0;0;2;0;0;0;0;0;0;2;0;0;0;2;;;;;;;;;;;;;2;0;2;"056";4;10;5;" ";1627;2;1
9;2;1;3;509;0;0;2;3;0;50;50;1;509;7;4;1;6;4;6;4;3;3;;;2;2;1;1;1;1;0;0;0;6;0;0;0;0;0;0;6;0;0;0;2;;;;;;;;;;;;;2;4;6;"056";2;10;5;" ";1670;2;1
9;2;1;3;509;0;0;2;3;0;51;51;1;509;7;4;1;6;5;6;4;3;3;;;2;2;1;1;1;1;0;0;0;5;0;0;0;0;0;0;5;0;0;0;2;;;;;;;;;;;;;3;2;5;"056";2;10;5;" ";1409;2;1
9;2;1;3;509;0;0;2;3;0;52;52;1;509;7;4;1;7;5;6;4;3;3;;;2;2;1;1;1;5;0;0;0;6;0;0;0;0;0;0;6;0;0;0;2;;;;;;;;;;;;;4;2;6;"056";2;10;5;" ";1486;2;1
9;2;1;3;509;0;0;2;3;0;53;53;1;509;7;4;1;7;5;6;4;3;3;;;2;2;1;1;1;1;0;0;0;2;0;0;0;0;0;0;2;0;0;0;2;;;;;;;;;;;;;2;0;2;"056";2;10;5;" ";1573;2;1
9;2;1;3;509;0;0;2;3;0;54;54;1;509;7;4;1;7;5;6;4;3;3;;;2;2;1;1;1;1;0;0;0;8;0;0;0;0;0;0;8;0;0;0;2;;;;;;;;;;;;;6;2;8;"056";2;10;5;" ";1662;2;1
9;2;1;3;509;0;0;2;3;0;55;55;1;512;7;4;1;7;4;5;4;3;3;;;2;2;1;1;1;5;0;0;0;3;0;0;0;0;0;0;3;0;0;0;2;;;;;;;;;;;;;2;1;3;"056";2;10;5;" ";1648;2;1
9;2;1;3;509;0;0;2;3;0;56;56;1;512;7;1;1;7;4;3;4;3;3;;;2;2;1;1;1;5;0;0;0;5;0;0;0;0;0;0;5;0;0;0;2;;;;;;;;;;;;;4;1;5;"056";2;11;5;" ";1504;2;1
9;2;2;2;502;0;0;1;2;0;1;1;1;998;7;4;1;7;4;5;4;3;2;1;3;2;3;1;1;1;1;0;0;0;5;0;0;0;0;0;0;5;0;0;0;2;;;;;;;;;;;;;3;2;5;"020";4;10;5;" ";1477;2;1
9;2;2;2;502;0;0;1;2;0;2;2;1;998;7;4;1;7;4;5;4;3;3;;;2;2;1;1;1;5;0;0;0;4;0;0;0;0;0;0;4;0;0;0;2;;;;;;;;;;;;;2;2;4;"020";2;10;5;" ";1665;2;1
