folio;item;s8_13;s8_14;s8_15;s8_16;factor_ant;factor
"21-06120079570-A0171";4;1;1;10;5000;166;168
"21-06120079570-A0171";5;1;1;4;150;166;168
"21-06120079570-A0171";6;1;1;5;950;166;168
"21-06120079570-A0171";7;1;3;3;4500;166;168
"21-06120079570-A0191";3;2;;;;166;168
"21-06120079570-A0191";6;2;;;;166;168
"21-06120079570-A0191";8;2;;;;166;168
"21-06120079570-A0191";9;2;;;;166;168
"21-06120079570-A0191";10;2;;;;166;168
"21-06120079570-A0191";1;1;1;1;2000;166;168
"21-06120079570-A0191";2;1;1;4;500;166;168
"21-06120079570-A0191";4;1;1;5;999999;166;168
"21-06120079570-A0191";5;1;1;5;400;166;168
"21-06120079570-A0191";7;1;1;1;400;166;168
"21-06120079570-A0211";1;2;;;;166;168
"21-06120079570-A0211";6;2;;;;166;168
"21-06120079570-A0211";8;2;;;;166;168
"21-06120079570-A0211";9;2;;;;166;168
"21-06120079570-A0211";10;2;;;;166;168
"21-06120079570-A0211";2;1;1;5;1300;166;168
"21-06120079570-A0211";3;1;1;3;2000;166;168
"21-06120079570-A0211";4;1;1;5;4000;166;168
"21-06120079570-A0211";5;1;1;5;400;166;168
"21-06120079570-A0211";7;1;2;1;2800;166;168
"21-06120079570-A0231";1;2;;;;166;168
"21-06120079570-A0231";3;2;;;;166;168
"21-06120079570-A0231";6;2;;;;166;168
"21-06120079570-A0231";8;2;;;;166;168
"21-06120079570-A0231";9;2;;;;166;168
"21-06120079570-A0231";10;2;;;;166;168
"21-06120079570-A0231";2;1;1;2;350;166;168
"21-06120079570-A0231";4;1;1;3;150;166;168
"21-06120079570-A0231";5;1;1;2;80;166;168
"21-06120079570-A0231";7;1;1;2;1500;166;168
"21-06120423830-A0011";3;2;;;;166;168
"21-06120423830-A0011";6;2;;;;166;168
"21-06120423830-A0011";8;2;;;;166;168
"21-06120423830-A0011";9;2;;;;166;168
"21-06120423830-A0011";10;2;;;;166;168
"21-06120423830-A0011";1;1;1;10;1000;166;168
"21-06120423830-A0011";2;1;1;20;999999;166;168
"21-06120423830-A0011";4;1;1;3;5000;166;168
"21-06120423830-A0011";5;1;1;7;450;166;168
"21-06120423830-A0011";7;1;1;15;10000;166;168
"21-06120423830-A0031";1;2;;;;166;168
"21-06120423830-A0031";3;2;;;;166;168
"21-06120423830-A0031";4;2;;;;166;168
"21-06120423830-A0031";6;2;;;;166;168
"21-06120423830-A0031";8;2;;;;166;168
"21-06120423830-A0031";9;2;;;;166;168
"21-06120423830-A0031";10;2;;;;166;168
"21-06120423830-A0031";2;1;1;20;250;166;168
"21-06120423830-A0031";5;1;1;15;150;166;168
"21-06120423830-A0031";7;1;1;10;320;166;168
"21-06120423830-A0051";6;2;;;;166;168
"21-06120423830-A0051";8;2;;;;166;168
"21-06120423830-A0051";9;2;;;;166;168
"21-06120423830-A0051";10;2;;;;166;168
"21-06120423830-A0051";1;1;1;5;1800;166;168
"21-06120423830-A0051";2;1;1;10;900;166;168
"21-06120423830-A0051";3;1;1;6;2000;166;168
"21-06120423830-A0051";4;1;1;1;4000;166;168
"21-06120423830-A0051";5;1;1;10;350;166;168
"21-06120423830-A0051";7;1;1;5;500;166;168
"21-06120423830-A0061";1;2;;;;166;168
"21-06120423830-A0061";3;2;;;;166;168
"21-06120423830-A0061";6;2;;;;166;168
"21-06120423830-A0061";8;2;;;;166;168
"21-06120423830-A0061";9;2;;;;166;168
"21-06120423830-A0061";10;2;;;;166;168
"21-06120423830-A0061";2;1;1;20;999999;166;168
"21-06120423830-A0061";4;1;1;3;4000;166;168
"21-06120423830-A0061";5;1;1;10;999999;166;168
"21-06120423830-A0061";7;1;1;15;400;166;168
"21-06120423830-A0081";6;2;;;;166;168
"21-06120423830-A0081";8;2;;;;166;168
"21-06120423830-A0081";9;2;;;;166;168
"21-06120423830-A0081";10;2;;;;166;168
"21-06120423830-A0081";1;1;1;15;700;166;168
"21-06120423830-A0081";2;1;1;20;400;166;168
"21-06120423830-A0081";3;1;1;20;2000;166;168
"21-06120423830-A0081";4;1;1;1;3000;166;168
"21-06120423830-A0081";5;1;1;18;500;166;168
"21-06120423830-A0081";7;1;1;10;1000;166;168
"21-06120423830-A0101";3;2;;;;166;168
"21-06120423830-A0101";4;2;;;;166;168
"21-06120423830-A0101";6;2;;;;166;168
"21-06120423830-A0101";8;2;;;;166;168
"21-06120423830-A0101";9;2;;;;166;168
"21-06120423830-A0101";10;2;;;;166;168
"21-06120423830-A0101";1;1;1;10;1000;166;168
"21-06120423830-A0101";2;1;1;5;650;166;168
"21-06120423830-A0101";5;1;1;5;40;166;168
"21-06120423830-A0101";7;1;1;1;140;166;168
"21-06120423830-A0121";1;2;;;;166;168
"21-06120423830-A0121";3;2;;;;166;168
"21-06120423830-A0121";4;2;;;;166;168
"21-06120423830-A0121";6;2;;;;166;168
"21-06120423830-A0121";7;2;;;;166;168
"21-06120423830-A0121";8;2;;;;166;168
"21-06120423830-A0121";9;2;;;;166;168
"21-06120423830-A0121";10;2;;;;166;168
"21-06120423830-A0121";2;1;1;10;500;166;168
"21-06120423830-A0121";5;1;1;10;150;166;168
"21-06120423830-A0131";1;2;;;;166;168
"21-06120423830-A0131";3;2;;;;166;168
"21-06120423830-A0131";4;2;;;;166;168
"21-06120423830-A0131";6;2;;;;166;168
"21-06120423830-A0131";8;2;;;;166;168
"21-06120423830-A0131";9;2;;;;166;168
"21-06120423830-A0131";10;2;;;;166;168
"21-06120423830-A0131";2;1;1;6;850;166;168
"21-06120423830-A0131";5;1;1;10;500;166;168
"21-06120423830-A0131";7;1;1;6;900;166;168
"21-06120423830-A0151";1;2;;;;166;168
"21-06120423830-A0151";4;2;;;;166;168
"21-06120423830-A0151";6;2;;;;166;168
"21-06120423830-A0151";8;2;;;;166;168
"21-06120423830-A0151";9;2;;;;166;168
"21-06120423830-A0151";2;1;1;7;1400;166;168
"21-06120423830-A0151";3;1;1;8;3200;166;168
"21-06120423830-A0151";5;1;1;15;1000;166;168
"21-06120423830-A0151";7;1;1;10;2040;166;168
"21-06120423830-A0151";10;1;1;2;104400;166;168
"21-06120423830-A0171";1;2;;;;166;168
"21-06120423830-A0171";3;2;;;;166;168
"21-06120423830-A0171";4;2;;;;166;168
"21-06120423830-A0171";6;2;;;;166;168
"21-06120423830-A0171";8;2;;;;166;168
"21-06120423830-A0171";9;2;;;;166;168
"21-06120423830-A0171";10;2;;;;166;168
"21-06120423830-A0171";2;1;1;1;900;166;168
"21-06120423830-A0171";5;1;1;1;300;166;168
"21-06120423830-A0171";7;1;1;4;1250;166;168
"21-06120423830-A0191";6;2;;;;166;168
"21-06120423830-A0191";8;2;;;;166;168
"21-06120423830-A0191";9;2;;;;166;168
"21-06120423830-A0191";1;1;1;2;1200;166;168
"21-06120423830-A0191";2;1;1;2;300;166;168
"21-06120423830-A0191";3;1;1;1;1500;166;168
"21-06120423830-A0191";4;1;1;2;3500;166;168
"21-06120423830-A0191";5;1;1;2;50;166;168
"21-06120423830-A0191";7;1;1;3;1500;166;168
"21-06120423830-A0191";10;1;1;3;125000;166;168
"21-06120423830-A0201";3;2;;;;166;168
"21-06120423830-A0201";4;2;;;;166;168
"21-06120423830-A0201";6;2;;;;166;168
"21-06120423830-A0201";8;2;;;;166;168
"21-06120423830-A0201";9;2;;;;166;168
"21-06120423830-A0201";10;2;;;;166;168
"21-06120423830-A0201";1;1;1;5;600;166;168
"21-06120423830-A0201";2;1;1;5;300;166;168
"21-06120423830-A0201";5;1;1;5;200;166;168
"21-06120423830-A0201";7;1;1;5;1800;166;168
"21-06121683489-A0031";3;2;;;;162;163
"21-06121683489-A0031";5;2;;;;162;163
"21-06121683489-A0031";8;2;;;;162;163
"21-06121683489-A0031";9;2;;;;162;163
"21-06121683489-A0031";10;2;;;;162;163
"21-06121683489-A0031";1;1;1;2;1800;162;163
"21-06121683489-A0031";2;1;1;3;2000;162;163
"21-06121683489-A0031";4;1;1;5;3500;162;163
"21-06121683489-A0031";6;1;1;7;1800;162;163
"21-06121683489-A0031";7;1;2;1;2800;162;163
"21-06121683489-A0061";1;2;;;;162;163
"21-06121683489-A0061";2;1;999999;999999;800;162;163
"21-06121683489-A0061";3;2;;;;162;163
"21-06121683489-A0061";4;2;;;;162;163
"21-06121683489-A0061";6;2;;;;162;163
"21-06121683489-A0061";8;2;;;;162;163
"21-06121683489-A0061";9;2;;;;162;163
"21-06121683489-A0061";10;2;;;;162;163
"21-06121683489-A0061";5;1;1;2;100;162;163
"21-06121683489-A0061";7;1;1;10;1400;162;163
"21-06121683489-A0091";1;2;;;;162;163
"21-06121683489-A0091";8;2;;;;162;163
"21-06121683489-A0091";9;2;;;;162;163
"21-06121683489-A0091";10;2;;;;162;163
"21-06121683489-A0091";2;1;1;15;9000;162;163
"21-06121683489-A0091";3;1;1;15;3500;162;163
"21-06121683489-A0091";4;1;1;2;7000;162;163
"21-06121683489-A0091";5;1;1;7;800;162;163
"21-06121683489-A0091";6;1;1;15;1500;162;163
"21-06121683489-A0091";7;1;1;10;800;162;163
"21-06121683489-A0121";1;2;;;;162;163
"21-06121683489-A0121";3;2;;;;162;163
"21-06121683489-A0121";4;2;;;;162;163
"21-06121683489-A0121";6;2;;;;162;163
"21-06121683489-A0121";8;2;;;;162;163
"21-06121683489-A0121";9;2;;;;162;163
"21-06121683489-A0121";10;2;;;;162;163
"21-06121683489-A0121";2;1;1;7;450;162;163
"21-06121683489-A0121";5;1;1;3;350;162;163
"21-06121683489-A0121";7;1;1;6;600;162;163
"21-06121683489-A0151";1;2;;;;162;163
"21-06121683489-A0151";3;2;;;;162;163
"21-06121683489-A0151";5;2;;;;162;163
"21-06121683489-A0151";6;2;;;;162;163
"21-06121683489-A0151";8;2;;;;162;163
"21-06121683489-A0151";9;2;;;;162;163
"21-06121683489-A0151";10;2;;;;162;163
"21-06121683489-A0151";2;1;1;5;60;162;163
"21-06121683489-A0151";4;1;1;3;3000;162;163
"21-06121683489-A0151";7;1;1;3;1500;162;163
"21-06121683489-A0181";3;2;;;;162;163
"21-06121683489-A0181";4;2;;;;162;163
"21-06121683489-A0181";5;2;;;;162;163
"21-06121683489-A0181";8;2;;;;162;163
"21-06121683489-A0181";9;2;;;;162;163
"21-06121683489-A0181";10;2;;;;162;163
"21-06121683489-A0181";1;1;1;20;0;162;163
"21-06121683489-A0181";2;1;1;20;1000;162;163
"21-06121683489-A0181";6;1;1;5;2000;162;163
"21-06121683489-A0181";7;1;1;10;1500;162;163
"21-06121683489-A0211";2;2;;;;162;163
"21-06121683489-A0211";3;2;;;;162;163
"21-06121683489-A0211";5;2;;;;162;163
"21-06121683489-A0211";8;2;;;;162;163
"21-06121683489-A0211";9;2;;;;162;163
"21-06121683489-A0211";10;2;;;;162;163
"21-06121683489-A0211";1;1;1;15;2000;162;163
"21-06121683489-A0211";4;1;1;10;4000;162;163
"21-06121683489-A0211";6;1;1;10;4000;162;163
"21-06121683489-A0211";7;1;2;8;2000;162;163
"21-06121683489-A0241";1;2;;;;162;163
"21-06121683489-A0241";3;2;;;;162;163
"21-06121683489-A0241";4;2;;;;162;163
"21-06121683489-A0241";5;2;;;;162;163
"21-06121683489-A0241";6;2;;;;162;163
"21-06121683489-A0241";8;2;;;;162;163
"21-06121683489-A0241";9;2;;;;162;163
"21-06121683489-A0241";10;2;;;;162;163
"21-06121683489-A0241";2;1;1;4;80;162;163
"21-06121683489-A0241";7;1;1;8;1300;162;163
"21-06121683489-A0271";1;2;;;;162;163
"21-06121683489-A0271";2;1;999999;999999;500;162;163
"21-06121683489-A0271";3;2;;;;162;163
"21-06121683489-A0271";4;2;;;;162;163
"21-06121683489-A0271";6;2;;;;162;163
"21-06121683489-A0271";8;2;;;;162;163
"21-06121683489-A0271";9;2;;;;162;163
"21-06121683489-A0271";10;2;;;;162;163
"21-06121683489-A0271";5;1;1;28;150;162;163
"21-06121683489-A0271";7;1;1;25;500;162;163
"21-06121683489-A0301";1;2;;;;162;163
"21-06121683489-A0301";4;2;;;;162;163
"21-06121683489-A0301";5;2;;;;162;163
"21-06121683489-A0301";6;2;;;;162;163
"21-06121683489-A0301";8;2;;;;162;163
"21-06121683489-A0301";9;2;;;;162;163
"21-06121683489-A0301";10;2;;;;162;163
"21-06121683489-A0301";2;1;1;20;800;162;163
"21-06121683489-A0301";3;1;1;12;1800;162;163
"21-06121683489-A0301";7;1;1;20;700;162;163
"21-06121683489-A0321";1;2;;;;162;163
"21-06121683489-A0321";3;2;;;;162;163
"21-06121683489-A0321";4;2;;;;162;163
"21-06121683489-A0321";5;2;;;;162;163
"21-06121683489-A0321";6;2;;;;162;163
"21-06121683489-A0321";8;2;;;;162;163
"21-06121683489-A0321";9;2;;;;162;163
"21-06121683489-A0321";10;2;;;;162;163
"21-06121683489-A0321";2;1;1;2;150;162;163
"21-06121683489-A0321";7;1;1;2;1500;162;163
"21-06121683489-A0351";1;2;;;;162;163
"21-06121683489-A0351";2;1;999999;999999;800;162;163
"21-06121683489-A0351";3;2;;;;162;163
"21-06121683489-A0351";4;1;999999;999999;5000;162;163
"21-06121683489-A0351";5;1;999999;999999;800;162;163
"21-06121683489-A0351";6;2;;;;162;163
"21-06121683489-A0351";8;2;;;;162;163
"21-06121683489-A0351";9;2;;;;162;163
"21-06121683489-A0351";10;1;999999;999999;27500;162;163
"21-06121683489-A0351";7;1;3;1;2500;162;163
"21-06122019304-A0021";3;2;;;;166;168
"21-06122019304-A0021";5;2;;;;166;168
"21-06122019304-A0021";8;2;;;;166;168
"21-06122019304-A0021";9;2;;;;166;168
"21-06122019304-A0021";10;2;;;;166;168
"21-06122019304-A0021";1;1;1;4;2000;166;168
"21-06122019304-A0021";2;1;1;1;1800;166;168
"21-06122019304-A0021";4;1;1;3;4000;166;168
"21-06122019304-A0021";6;1;1;4;2000;166;168
"21-06122019304-A0021";7;1;1;7;700;166;168
"21-06122019304-A0031";1;2;;;;166;168
"21-06122019304-A0031";3;2;;;;166;168
"21-06122019304-A0031";4;2;;;;166;168
"21-06122019304-A0031";6;2;;;;166;168
"21-06122019304-A0031";8;2;;;;166;168
"21-06122019304-A0031";9;2;;;;166;168
"21-06122019304-A0031";10;2;;;;166;168
"21-06122019304-A0031";2;1;1;3;900;166;168
"21-06122019304-A0031";5;1;1;25;999999;166;168
"21-06122019304-A0031";7;1;1;15;10000;166;168
"21-06122019304-A0051";1;2;;;;166;168
"21-06122019304-A0051";3;2;;;;166;168
"21-06122019304-A0051";4;2;;;;166;168
"21-06122019304-A0051";6;2;;;;166;168
"21-06122019304-A0051";8;2;;;;166;168
"21-06122019304-A0051";9;2;;;;166;168
"21-06122019304-A0051";10;2;;;;166;168
"21-06122019304-A0051";2;1;1;2;500;166;168
"21-06122019304-A0051";5;1;1;2;600;166;168
"21-06122019304-A0051";7;1;1;1;1200;166;168
"21-06122019304-A0071";1;2;;;;166;168
"21-06122019304-A0071";4;2;;;;166;168
"21-06122019304-A0071";5;2;;;;166;168
"21-06122019304-A0071";6;2;;;;166;168
"21-06122019304-A0071";8;2;;;;166;168
"21-06122019304-A0071";9;2;;;;166;168
"21-06122019304-A0071";10;2;;;;166;168
"21-06122019304-A0071";2;1;1;5;1500;166;168
"21-06122019304-A0071";3;1;1;1;1000;166;168
"21-06122019304-A0071";7;1;1;1;700;166;168
"21-06122019304-A0081";1;2;;;;166;168
"21-06122019304-A0081";3;2;;;;166;168
"21-06122019304-A0081";4;2;;;;166;168
"21-06122019304-A0081";5;2;;;;166;168
"21-06122019304-A0081";6;2;;;;166;168
"21-06122019304-A0081";8;2;;;;166;168
"21-06122019304-A0081";9;2;;;;166;168
"21-06122019304-A0081";10;2;;;;166;168
"21-06122019304-A0081";2;1;1;4;150;166;168
"21-06122019304-A0081";7;1;1;6;1500;166;168
"21-06122019304-A0101";1;2;;;;166;168
"21-06122019304-A0101";3;2;;;;166;168
"21-06122019304-A0101";4;2;;;;166;168
"21-06122019304-A0101";6;2;;;;166;168
"21-06122019304-A0101";8;2;;;;166;168
"21-06122019304-A0101";9;2;;;;166;168
"21-06122019304-A0101";10;2;;;;166;168
"21-06122019304-A0101";2;1;1;3;900;166;168
"21-06122019304-A0101";5;1;1;25;999999;166;168
"21-06122019304-A0101";7;1;1;15;10000;166;168
"21-06122019304-A0121";5;2;;;;166;168
"21-06122019304-A0121";8;2;;;;166;168
"21-06122019304-A0121";9;2;;;;166;168
"21-06122019304-A0121";1;1;1;5;3000;166;168
"21-06122019304-A0121";2;1;1;6;800;166;168
"21-06122019304-A0121";3;1;1;1;4500;166;168
"21-06122019304-A0121";4;1;1;9;2000;166;168
"21-06122019304-A0121";6;1;1;2;3200;166;168
"21-06122019304-A0121";7;1;2;2;4800;166;168
"21-06122019304-A0121";10;1;1;4;140000;166;168
"21-06122019304-A0131";3;2;;;;166;168
"21-06122019304-A0131";6;2;;;;166;168
"21-06122019304-A0131";8;2;;;;166;168
"21-06122019304-A0131";9;2;;;;166;168
"21-06122019304-A0131";10;2;;;;166;168
"21-06122019304-A0131";1;1;1;5;3000;166;168
"21-06122019304-A0131";2;1;1;5;1500;166;168
"21-06122019304-A0131";4;1;1;3;3500;166;168
"21-06122019304-A0131";5;1;1;10;700;166;168
"21-06122019304-A0131";7;1;1;10;600;166;168
"21-06122019304-A0151";1;2;;;;166;168
"21-06122019304-A0151";4;2;;;;166;168
"21-06122019304-A0151";5;2;;;;166;168
"21-06122019304-A0151";8;2;;;;166;168
"21-06122019304-A0151";9;2;;;;166;168
"21-06122019304-A0151";10;2;;;;166;168
"21-06122019304-A0151";2;1;1;5;1500;166;168
"21-06122019304-A0151";3;1;1;3;2500;166;168
"21-06122019304-A0151";6;1;1;4;4000;166;168
"21-06122019304-A0151";7;1;1;4;3700;166;168
"21-06122019304-A0171";1;2;;;;166;168
"21-06122019304-A0171";3;2;;;;166;168
"21-06122019304-A0171";4;2;;;;166;168
"21-06122019304-A0171";5;2;;;;166;168
"21-06122019304-A0171";6;2;;;;166;168
"21-06122019304-A0171";8;2;;;;166;168
"21-06122019304-A0171";9;2;;;;166;168
"21-06122019304-A0171";10;2;;;;166;168
"21-06122019304-A0171";2;1;1;3;999999;166;168
"21-06122019304-A0171";7;1;1;2;380;166;168
"21-06122019304-A0181";1;2;;;;166;168
"21-06122019304-A0181";3;2;;;;166;168
"21-06122019304-A0181";4;2;;;;166;168
"21-06122019304-A0181";5;2;;;;166;168
"21-06122019304-A0181";6;2;;;;166;168
"21-06122019304-A0181";8;2;;;;166;168
"21-06122019304-A0181";9;2;;;;166;168
"21-06122019304-A0181";10;2;;;;166;168
"21-06122019304-A0181";2;1;1;5;999999;166;168
"21-06122019304-A0181";7;1;1;5;500;166;168
"21-06122019304-A0201";3;2;;;;166;168
"21-06122019304-A0201";4;2;;;;166;168
"21-06122019304-A0201";5;2;;;;166;168
"21-06122019304-A0201";6;2;;;;166;168
"21-06122019304-A0201";8;2;;;;166;168
"21-06122019304-A0201";9;2;;;;166;168
"21-06122019304-A0201";1;1;1;3;1200;166;168
"21-06122019304-A0201";2;1;1;15;1500;166;168
"21-06122019304-A0201";7;1;3;1;3300;166;168
"21-06122019304-A0201";10;1;1;4;70000;166;168
"21-06122469068-A0121";4;2;;;;216;218
"21-06122469068-A0121";5;2;;;;216;218
"21-06122469068-A0121";6;2;;;;216;218
"21-06122469068-A0121";8;2;;;;216;218
"21-06122469068-A0121";9;2;;;;216;218
"21-06122469068-A0121";10;2;;;;216;218
"21-06122469068-A0121";1;1;1;20;999999;216;218
"21-06122469068-A0121";2;1;1;20;999999;216;218
"21-06122469068-A0121";3;1;1;10;999999;216;218
"21-06122469068-A0121";7;1;1;20;10000;216;218
"21-06122469068-A0181";2;2;;;;216;218
"21-06122469068-A0181";3;2;;;;216;218
"21-06122469068-A0181";5;2;;;;216;218
"21-06122469068-A0181";6;2;;;;216;218
"21-06122469068-A0181";7;1;999999;999999;4000;216;218
"21-06122469068-A0181";8;2;;;;216;218
"21-06122469068-A0181";9;2;;;;216;218
"21-06122469068-A0181";10;1;999999;999999;28000;216;218
"21-06122469068-A0181";1;1;1;1;0;216;218
"21-06122469068-A0181";4;1;1;2;0;216;218
"21-06122469068-A0241";1;2;;;;216;218
"21-06122469068-A0241";5;2;;;;216;218
"21-06122469068-A0241";9;2;;;;216;218
"21-06122469068-A0241";10;2;;;;216;218
"21-06122469068-A0241";2;1;1;15;1200;216;218
"21-06122469068-A0241";3;1;1;15;1500;216;218
"21-06122469068-A0241";4;1;1;4;3500;216;218
"21-06122469068-A0241";6;1;1;11;3200;216;218
"21-06122469068-A0241";7;1;3;999999;4500;216;218
"21-06122469068-A0241";8;1;1;13;4000;216;218
"21-06122469068-A0301";4;2;;;;216;218
"21-06122469068-A0301";5;2;;;;216;218
"21-06122469068-A0301";6;2;;;;216;218
"21-06122469068-A0301";9;2;;;;216;218
"21-06122469068-A0301";10;2;;;;216;218
"21-06122469068-A0301";1;1;1;10;450;216;218
"21-06122469068-A0301";2;1;1;1;999999;216;218
"21-06122469068-A0301";3;1;1;1;999999;216;218
"21-06122469068-A0301";7;1;1;1;750;216;218
"21-06122469068-A0301";8;1;1;1;3500;216;218
"21-06122469068-A0371";6;2;;;;216;218
"21-06122469068-A0371";8;2;;;;216;218
"21-06122469068-A0371";9;2;;;;216;218
"21-06122469068-A0371";10;2;;;;216;218
"21-06122469068-A0371";1;1;1;40;999999;216;218
"21-06122469068-A0371";2;1;1;20;999999;216;218
"21-06122469068-A0371";3;1;1;5;2500;216;218
"21-06122469068-A0371";4;1;1;1;3650;216;218
"21-06122469068-A0371";5;1;1;3;700;216;218
"21-06122469068-A0371";7;1;2;3;2800;216;218
"21-06122469068-A0431";5;2;;;;216;218
"21-06122469068-A0431";9;2;;;;216;218
"21-06122469068-A0431";10;2;;;;216;218
"21-06122469068-A0431";1;1;1;8;3200;216;218
"21-06122469068-A0431";2;1;1;25;999999;216;218
"21-06122469068-A0431";3;1;1;2;3500;216;218
"21-06122469068-A0431";4;1;1;18;7000;216;218
"21-06122469068-A0431";6;1;1;20;5700;216;218
"21-06122469068-A0431";7;1;3;4;3850;216;218
"21-06122469068-A0431";8;1;1;5;2450;216;218
"21-06122469068-A0491";5;2;;;;216;218
"21-06122469068-A0491";9;2;;;;216;218
"21-06122469068-A0491";10;2;;;;216;218
"21-06122469068-A0491";1;1;1;5;2000;216;218
"21-06122469068-A0491";2;1;1;5;1600;216;218
"21-06122469068-A0491";3;1;1;5;2300;216;218
"21-06122469068-A0491";4;1;3;2;3500;216;218
"21-06122469068-A0491";6;1;1;5;2700;216;218
"21-06122469068-A0491";7;1;4;2;2600;216;218
"21-06122469068-A0491";8;1;1;6;2500;216;218
"21-06122469068-A0551";9;2;;;;216;218
"21-06122469068-A0551";10;2;;;;216;218
"21-06122469068-A0551";1;1;1;20;450;216;218
"21-06122469068-A0551";2;1;1;15;420;216;218
"21-06122469068-A0551";3;1;1;5;1500;216;218
"21-06122469068-A0551";4;1;1;3;2100;216;218
"21-06122469068-A0551";5;1;1;10;258;216;218
"21-06122469068-A0551";6;1;1;2;2500;216;218
"21-06122469068-A0551";7;1;1;9;355;216;218
"21-06122469068-A0551";8;1;1;3;2100;216;218
"21-06122469068-A0611";3;2;;;;216;218
"21-06122469068-A0611";9;2;;;;216;218
"21-06122469068-A0611";10;2;;;;216;218
"21-06122469068-A0611";1;1;1;5;1900;216;218
"21-06122469068-A0611";2;1;1;5;999999;216;218
"21-06122469068-A0611";4;1;1;2;2850;216;218
"21-06122469068-A0611";5;1;1;7;400;216;218
"21-06122469068-A0611";6;1;1;3;700;216;218
"21-06122469068-A0611";7;1;2;4;650;216;218
"21-06122469068-A0611";8;1;1;3;2100;216;218
"21-06123072457-A0031";5;2;;;;216;218
"21-06123072457-A0031";9;2;;;;216;218
"21-06123072457-A0031";10;2;;;;216;218
"21-06123072457-A0031";1;1;1;28;999999;216;218
"21-06123072457-A0031";2;1;1;15;900;216;218
"21-06123072457-A0031";3;1;1;5;6500;216;218
"21-06123072457-A0031";4;1;3;3;4500;216;218
"21-06123072457-A0031";6;1;1;13;999999;216;218
"21-06123072457-A0031";7;1;4;3;3900;216;218
"21-06123072457-A0031";8;1;1;6;999999;216;218
"21-06123072457-A0081";1;2;;;;216;218
"21-06123072457-A0081";2;2;;;;216;218
"21-06123072457-A0081";3;2;;;;216;218
"21-06123072457-A0081";4;2;;;;216;218
"21-06123072457-A0081";5;2;;;;216;218
"21-06123072457-A0081";6;2;;;;216;218
"21-06123072457-A0081";8;2;;;;216;218
"21-06123072457-A0081";9;2;;;;216;218
"21-06123072457-A0081";7;1;1;3;10000;216;218
"21-06123072457-A0081";10;1;1;6;999999;216;218
"21-06123072457-A0141";5;2;;;;216;218
"21-06123072457-A0141";9;2;;;;216;218
"21-06123072457-A0141";1;1;1;1;999999;216;218
"21-06123072457-A0141";2;1;2;2;1500;216;218
"21-06123072457-A0141";3;1;1;6;999999;216;218
"21-06123072457-A0141";4;1;3;1;999999;216;218
"21-06123072457-A0141";6;1;2;1;999999;216;218
"21-06123072457-A0141";7;1;2;3;10000;216;218
"21-06123072457-A0141";8;1;1;3;999999;216;218
"21-06123072457-A0141";10;1;2;1;90480;216;218
"21-06123072457-A0191";5;2;;;;216;218
"21-06123072457-A0191";9;2;;;;216;218
"21-06123072457-A0191";1;1;1;35;999999;216;218
"21-06123072457-A0191";2;1;2;8;3500;216;218
"21-06123072457-A0191";3;1;1;20;999999;216;218
"21-06123072457-A0191";4;1;1;3;5200;216;218
"21-06123072457-A0191";6;1;1;28;999999;216;218
"21-06123072457-A0191";7;1;3;5;2100;216;218
"21-06123072457-A0191";8;1;1;8;999999;216;218
"21-06123072457-A0191";10;1;1;12;126000;216;218
"21-06123072457-A0241";2;2;;;;216;218
"21-06123072457-A0241";3;2;;;;216;218
"21-06123072457-A0241";4;2;;;;216;218
"21-06123072457-A0241";5;2;;;;216;218
"21-06123072457-A0241";8;2;;;;216;218
"21-06123072457-A0241";9;2;;;;216;218
"21-06123072457-A0241";1;1;1;13;5000;216;218
"21-06123072457-A0241";6;1;1;10;7000;216;218
